location,date,variant,num_sequences,perc_sequences,num_sequences_total
Austria,11/23/20,B.1.1.519,0,0,159
Austria,11/23/20,B.1.160,48,30.19,159
Austria,11/23/20,B.1.177,21,13.21,159
Austria,11/23/20,B.1.221,3,1.89,159
Austria,11/23/20,B.1.258,33,20.75,159
Austria,11/23/20,B.1.367,0,0,159
Austria,11/23/20,B.1.620,0,0,159
Austria,11/23/20,Beta,0,0,159
Austria,11/23/20,Delta,0,0,159
Austria,11/23/20,Epsilon,0,0,159
Austria,11/23/20,Eta,0,0,159
Austria,11/23/20,Gamma,0,0,159
Austria,11/23/20,Iota,0,0,159
Austria,11/23/20,Kappa,0,0,159
Austria,11/23/20,Lambda,0,0,159
Austria,11/23/20,Mu,0,0,159
Austria,11/23/20,Omicron,0,0,159
Austria,11/23/20,S:677H.Robin1,0,0,159
Austria,11/23/20,S:677P.Pelican,0,0,159
Austria,11/23/20,others,53,33.33,159
Austria,11/23/20,non_who,159,100,159
Austria,12/7/20,Alpha,2,1.46,137
Austria,12/7/20,B.1.1.277,1,0.73,137
Austria,12/7/20,B.1.1.302,0,0,137
Austria,12/7/20,B.1.1.519,0,0,137
Austria,12/7/20,B.1.160,26,18.98,137
Austria,12/7/20,B.1.177,10,7.3,137
Austria,12/7/20,B.1.221,7,5.11,137
Austria,12/7/20,B.1.258,31,22.63,137
Austria,12/7/20,B.1.367,0,0,137
Austria,12/7/20,B.1.620,0,0,137
Austria,12/7/20,Beta,0,0,137
Austria,12/7/20,Delta,0,0,137
Austria,12/7/20,Epsilon,0,0,137
Austria,12/7/20,Eta,0,0,137
Austria,12/7/20,Gamma,0,0,137
Austria,12/7/20,Iota,0,0,137
Austria,12/7/20,Kappa,0,0,137
Austria,12/7/20,Lambda,0,0,137
Austria,12/7/20,Mu,0,0,137
Austria,12/7/20,Omicron,0,0,137
Austria,12/7/20,S:677H.Robin1,0,0,137
Austria,12/7/20,S:677P.Pelican,0,0,137
Austria,12/7/20,others,60,43.79,137
Austria,12/7/20,non_who,135,98.54,137
Austria,12/21/20,Alpha,0,0,45
Austria,12/21/20,B.1.1.277,0,0,45
Austria,12/21/20,B.1.1.302,0,0,45
Austria,12/21/20,B.1.1.519,0,0,45
Austria,12/21/20,B.1.160,3,6.67,45
Austria,12/21/20,B.1.177,10,22.22,45
Austria,12/21/20,B.1.221,0,0,45
Austria,12/21/20,B.1.258,8,17.78,45
Austria,12/21/20,B.1.367,0,0,45
Austria,12/21/20,B.1.620,0,0,45
Austria,12/21/20,Beta,0,0,45
Austria,12/21/20,Delta,0,0,45
Austria,12/21/20,Epsilon,0,0,45
Austria,12/21/20,Eta,0,0,45
Austria,12/21/20,Gamma,0,0,45
Austria,12/21/20,Iota,0,0,45
Austria,12/21/20,Kappa,0,0,45
Austria,12/21/20,Lambda,0,0,45
Austria,12/21/20,Mu,0,0,45
Austria,12/21/20,Omicron,0,0,45
Austria,12/21/20,S:677H.Robin1,0,0,45
Austria,12/21/20,S:677P.Pelican,0,0,45
Austria,12/21/20,others,24,53.33,45
Austria,12/21/20,non_who,45,100,45
Austria,1/4/21,Alpha,15,4.76,315
Austria,1/4/21,B.1.1.277,0,0,315
Austria,1/4/21,B.1.1.302,0,0,315
Austria,1/4/21,B.1.1.519,0,0,315
Austria,1/4/21,B.1.160,97,30.79,315
Austria,1/4/21,B.1.177,43,13.65,315
Austria,1/4/21,B.1.221,2,0.63,315
Austria,1/4/21,B.1.258,85,26.98,315
Austria,1/4/21,B.1.367,0,0,315
Austria,1/4/21,B.1.620,0,0,315
Austria,1/4/21,Beta,1,0.32,315
Austria,1/4/21,Delta,0,0,315
Austria,1/4/21,Epsilon,0,0,315
Austria,1/4/21,Eta,0,0,315
Austria,1/4/21,Gamma,0,0,315
Austria,1/4/21,Iota,0,0,315
Austria,1/4/21,Kappa,0,0,315
Austria,1/4/21,Lambda,0,0,315
Austria,1/4/21,Mu,0,0,315
Austria,1/4/21,Omicron,0,0,315
Austria,1/4/21,S:677H.Robin1,0,0,315
Austria,1/4/21,S:677P.Pelican,0,0,315
Austria,1/4/21,others,72,22.87,315
Austria,1/4/21,non_who,299,94.92,315
Austria,1/11/21,Alpha,48,35.29,136
Austria,1/11/21,B.1.1.277,0,0,136
Austria,1/11/21,B.1.1.302,0,0,136
Austria,1/11/21,B.1.1.519,0,0,136
Austria,1/11/21,B.1.160,20,14.71,136
Austria,1/11/21,B.1.177,18,13.24,136
Austria,1/11/21,B.1.221,1,0.74,136
Austria,1/11/21,B.1.258,28,20.59,136
Austria,1/11/21,B.1.367,0,0,136
Austria,1/11/21,B.1.620,0,0,136
Austria,1/11/21,Beta,0,0,136
Austria,1/11/21,Delta,0,0,136
Austria,1/11/21,Epsilon,0,0,136
Austria,1/11/21,Eta,0,0,136
Austria,1/11/21,Gamma,0,0,136
Austria,1/11/21,Iota,0,0,136
Austria,1/11/21,Kappa,0,0,136
Austria,1/11/21,Lambda,0,0,136
Austria,1/11/21,Mu,0,0,136
Austria,1/11/21,Omicron,0,0,136
Austria,1/11/21,S:677H.Robin1,0,0,136
Austria,1/11/21,S:677P.Pelican,0,0,136
Austria,1/11/21,others,21,15.43,136
Austria,1/11/21,non_who,88,64.71,136
Austria,1/25/21,Alpha,99,39.6,250
Austria,1/25/21,B.1.1.277,1,0.4,250
Austria,1/25/21,B.1.1.302,0,0,250
Austria,1/25/21,B.1.1.519,0,0,250
Austria,1/25/21,B.1.160,10,4,250
Austria,1/25/21,B.1.177,9,3.6,250
Austria,1/25/21,B.1.221,0,0,250
Austria,1/25/21,B.1.258,16,6.4,250
Austria,1/25/21,B.1.367,0,0,250
Austria,1/25/21,B.1.620,0,0,250
Austria,1/25/21,Beta,84,33.6,250
Austria,1/25/21,Delta,0,0,250
Austria,1/25/21,Epsilon,0,0,250
Austria,1/25/21,Eta,0,0,250
Austria,1/25/21,Gamma,0,0,250
Austria,1/25/21,Iota,0,0,250
Austria,1/25/21,Kappa,0,0,250
Austria,1/25/21,Lambda,0,0,250
Austria,1/25/21,Mu,0,0,250
Austria,1/25/21,Omicron,0,0,250
Austria,1/25/21,S:677H.Robin1,0,0,250
Austria,1/25/21,S:677P.Pelican,0,0,250
Austria,1/25/21,others,31,12.4,250
Austria,1/25/21,non_who,67,26.8,250
Austria,2/8/21,Alpha,88,22.86,385
Austria,2/8/21,B.1.1.277,0,0,385
Austria,2/8/21,B.1.1.302,0,0,385
Austria,2/8/21,B.1.1.519,0,0,385
Austria,2/8/21,B.1.160,17,4.42,385
Austria,2/8/21,B.1.177,17,4.42,385
Austria,2/8/21,B.1.221,0,0,385
Austria,2/8/21,B.1.258,77,20,385
Austria,2/8/21,B.1.367,0,0,385
Austria,2/8/21,B.1.620,0,0,385
Austria,2/8/21,Beta,74,19.22,385
Austria,2/8/21,Delta,0,0,385
Austria,2/8/21,Epsilon,0,0,385
Austria,2/8/21,Eta,5,1.3,385
Austria,2/8/21,Gamma,0,0,385
Austria,2/8/21,Iota,0,0,385
Austria,2/8/21,Kappa,0,0,385
Austria,2/8/21,Lambda,0,0,385
Austria,2/8/21,Mu,0,0,385
Austria,2/8/21,Omicron,0,0,385
Austria,2/8/21,S:677H.Robin1,0,0,385
Austria,2/8/21,S:677P.Pelican,0,0,385
Austria,2/8/21,others,107,27.78,385
Austria,2/8/21,non_who,218,56.62,385
Austria,2/22/21,Alpha,239,57.59,415
Austria,2/22/21,B.1.1.277,0,0,415
Austria,2/22/21,B.1.1.302,0,0,415
Austria,2/22/21,B.1.1.519,0,0,415
Austria,2/22/21,B.1.160,10,2.41,415
Austria,2/22/21,B.1.177,17,4.1,415
Austria,2/22/21,B.1.221,0,0,415
Austria,2/22/21,B.1.258,51,12.29,415
Austria,2/22/21,B.1.367,0,0,415
Austria,2/22/21,B.1.620,0,0,415
Austria,2/22/21,Beta,13,3.13,415
Austria,2/22/21,Delta,0,0,415
Austria,2/22/21,Epsilon,0,0,415
Austria,2/22/21,Eta,1,0.24,415
Austria,2/22/21,Gamma,0,0,415
Austria,2/22/21,Iota,0,0,415
Austria,2/22/21,Kappa,0,0,415
Austria,2/22/21,Lambda,0,0,415
Austria,2/22/21,Mu,0,0,415
Austria,2/22/21,Omicron,0,0,415
Austria,2/22/21,S:677H.Robin1,0,0,415
Austria,2/22/21,S:677P.Pelican,0,0,415
Austria,2/22/21,others,84,20.24,415
Austria,2/22/21,non_who,162,39.04,415
Austria,3/8/21,Alpha,308,66.38,464
Austria,3/8/21,B.1.1.277,0,0,464
Austria,3/8/21,B.1.1.302,0,0,464
Austria,3/8/21,B.1.1.519,0,0,464
Austria,3/8/21,B.1.160,4,0.86,464
Austria,3/8/21,B.1.177,14,3.02,464
Austria,3/8/21,B.1.221,1,0.22,464
Austria,3/8/21,B.1.258,21,4.53,464
Austria,3/8/21,B.1.367,0,0,464
Austria,3/8/21,B.1.620,0,0,464
Austria,3/8/21,Beta,51,10.99,464
Austria,3/8/21,Delta,0,0,464
Austria,3/8/21,Epsilon,0,0,464
Austria,3/8/21,Eta,4,0.86,464
Austria,3/8/21,Gamma,0,0,464
Austria,3/8/21,Iota,0,0,464
Austria,3/8/21,Kappa,0,0,464
Austria,3/8/21,Lambda,0,0,464
Austria,3/8/21,Mu,0,0,464
Austria,3/8/21,Omicron,0,0,464
Austria,3/8/21,S:677H.Robin1,0,0,464
Austria,3/8/21,S:677P.Pelican,0,0,464
Austria,3/8/21,others,61,13.14,464
Austria,3/8/21,non_who,101,21.77,464
Austria,3/22/21,Alpha,483,85.19,567
Austria,3/22/21,B.1.1.277,0,0,567
Austria,3/22/21,B.1.1.302,0,0,567
Austria,3/22/21,B.1.1.519,0,0,567
Austria,3/22/21,B.1.160,2,0.35,567
Austria,3/22/21,B.1.177,10,1.76,567
Austria,3/22/21,B.1.221,0,0,567
Austria,3/22/21,B.1.258,15,2.65,567
Austria,3/22/21,B.1.367,0,0,567
Austria,3/22/21,B.1.620,0,0,567
Austria,3/22/21,Beta,16,2.82,567
Austria,3/22/21,Delta,0,0,567
Austria,3/22/21,Epsilon,0,0,567
Austria,3/22/21,Eta,0,0,567
Austria,3/22/21,Gamma,0,0,567
Austria,3/22/21,Iota,0,0,567
Austria,3/22/21,Kappa,0,0,567
Austria,3/22/21,Lambda,0,0,567
Austria,3/22/21,Mu,0,0,567
Austria,3/22/21,Omicron,0,0,567
Austria,3/22/21,S:677H.Robin1,0,0,567
Austria,3/22/21,S:677P.Pelican,0,0,567
Austria,3/22/21,others,41,7.23,567
Austria,3/22/21,non_who,68,11.99,567
Austria,4/5/21,Alpha,270,92.78,291
Austria,4/5/21,B.1.1.277,0,0,291
Austria,4/5/21,B.1.1.302,0,0,291
Austria,4/5/21,B.1.1.519,0,0,291
Austria,4/5/21,B.1.160,0,0,291
Austria,4/5/21,B.1.177,4,1.37,291
Austria,4/5/21,B.1.221,0,0,291
Austria,4/5/21,B.1.258,3,1.03,291
Austria,4/5/21,B.1.367,0,0,291
Austria,4/5/21,B.1.620,0,0,291
Austria,4/5/21,Beta,4,1.37,291
Austria,4/5/21,Delta,0,0,291
Austria,4/5/21,Epsilon,0,0,291
Austria,4/5/21,Eta,1,0.34,291
Austria,4/5/21,Gamma,0,0,291
Austria,4/5/21,Iota,0,0,291
Austria,4/5/21,Kappa,0,0,291
Austria,4/5/21,Lambda,0,0,291
Austria,4/5/21,Mu,0,0,291
Austria,4/5/21,Omicron,0,0,291
Austria,4/5/21,S:677H.Robin1,0,0,291
Austria,4/5/21,S:677P.Pelican,0,0,291
Austria,4/5/21,others,9,3.11,291
Austria,4/5/21,non_who,16,5.51,291
Austria,4/19/21,Alpha,309,87.54,353
Austria,4/19/21,B.1.1.277,0,0,353
Austria,4/19/21,B.1.1.302,0,0,353
Austria,4/19/21,B.1.1.519,0,0,353
Austria,4/19/21,B.1.160,1,0.28,353
Austria,4/19/21,B.1.177,5,1.42,353
Austria,4/19/21,B.1.221,0,0,353
Austria,4/19/21,B.1.258,6,1.7,353
Austria,4/19/21,B.1.367,0,0,353
Austria,4/19/21,B.1.620,0,0,353
Austria,4/19/21,Beta,12,3.4,353
Austria,4/19/21,Delta,2,0.57,353
Austria,4/19/21,Epsilon,0,0,353
Austria,4/19/21,Eta,0,0,353
Austria,4/19/21,Gamma,1,0.28,353
Austria,4/19/21,Iota,1,0.28,353
Austria,4/19/21,Kappa,0,0,353
Austria,4/19/21,Lambda,0,0,353
Austria,4/19/21,Mu,0,0,353
Austria,4/19/21,Omicron,0,0,353
Austria,4/19/21,S:677H.Robin1,0,0,353
Austria,4/19/21,S:677P.Pelican,0,0,353
Austria,4/19/21,others,16,4.53,353
Austria,4/19/21,non_who,28,7.93,353
Austria,5/3/21,Alpha,290,88.15,329
Austria,5/3/21,B.1.1.277,0,0,329
Austria,5/3/21,B.1.1.302,0,0,329
Austria,5/3/21,B.1.1.519,0,0,329
Austria,5/3/21,B.1.160,4,1.22,329
Austria,5/3/21,B.1.177,1,0.3,329
Austria,5/3/21,B.1.221,0,0,329
Austria,5/3/21,B.1.258,2,0.61,329
Austria,5/3/21,B.1.367,0,0,329
Austria,5/3/21,B.1.620,0,0,329
Austria,5/3/21,Beta,2,0.61,329
Austria,5/3/21,Delta,5,1.52,329
Austria,5/3/21,Epsilon,0,0,329
Austria,5/3/21,Eta,3,0.91,329
Austria,5/3/21,Gamma,0,0,329
Austria,5/3/21,Iota,1,0.3,329
Austria,5/3/21,Kappa,0,0,329
Austria,5/3/21,Lambda,0,0,329
Austria,5/3/21,Mu,0,0,329
Austria,5/3/21,Omicron,0,0,329
Austria,5/3/21,S:677H.Robin1,0,0,329
Austria,5/3/21,S:677P.Pelican,0,0,329
Austria,5/3/21,others,21,6.38,329
Austria,5/3/21,non_who,28,8.51,329
Austria,5/17/21,Alpha,545,88.05,619
Austria,5/17/21,B.1.1.277,0,0,619
Austria,5/17/21,B.1.1.302,0,0,619
Austria,5/17/21,B.1.1.519,0,0,619
Austria,5/17/21,B.1.160,0,0,619
Austria,5/17/21,B.1.177,2,0.32,619
Austria,5/17/21,B.1.221,0,0,619
Austria,5/17/21,B.1.258,0,0,619
Austria,5/17/21,B.1.367,0,0,619
Austria,5/17/21,B.1.620,0,0,619
Austria,5/17/21,Beta,1,0.16,619
Austria,5/17/21,Delta,3,0.48,619
Austria,5/17/21,Epsilon,0,0,619
Austria,5/17/21,Eta,0,0,619
Austria,5/17/21,Gamma,6,0.97,619
Austria,5/17/21,Iota,0,0,619
Austria,5/17/21,Kappa,0,0,619
Austria,5/17/21,Lambda,0,0,619
Austria,5/17/21,Mu,28,4.52,619
Austria,5/17/21,Omicron,0,0,619
Austria,5/17/21,S:677H.Robin1,0,0,619
Austria,5/17/21,S:677P.Pelican,0,0,619
Austria,5/17/21,others,34,5.5,619
Austria,5/17/21,non_who,36,5.82,619
Austria,5/31/21,Alpha,322,82.78,389
Austria,5/31/21,B.1.1.277,0,0,389
Austria,5/31/21,B.1.1.302,0,0,389
Austria,5/31/21,B.1.1.519,0,0,389
Austria,5/31/21,B.1.160,0,0,389
Austria,5/31/21,B.1.177,0,0,389
Austria,5/31/21,B.1.221,1,0.26,389
Austria,5/31/21,B.1.258,0,0,389
Austria,5/31/21,B.1.367,0,0,389
Austria,5/31/21,B.1.620,0,0,389
Austria,5/31/21,Beta,3,0.77,389
Austria,5/31/21,Delta,11,2.83,389
Austria,5/31/21,Epsilon,0,0,389
Austria,5/31/21,Eta,0,0,389
Austria,5/31/21,Gamma,11,2.83,389
Austria,5/31/21,Iota,0,0,389
Austria,5/31/21,Kappa,0,0,389
Austria,5/31/21,Lambda,0,0,389
Austria,5/31/21,Mu,20,5.14,389
Austria,5/31/21,Omicron,0,0,389
Austria,5/31/21,S:677H.Robin1,0,0,389
Austria,5/31/21,S:677P.Pelican,0,0,389
Austria,5/31/21,others,21,5.39,389
Austria,5/31/21,non_who,22,5.65,389
Austria,6/14/21,Alpha,190,47.74,398
Austria,6/14/21,B.1.1.277,0,0,398
Austria,6/14/21,B.1.1.302,0,0,398
Austria,6/14/21,B.1.1.519,0,0,398
Austria,6/14/21,B.1.160,0,0,398
Austria,6/14/21,B.1.177,1,0.25,398
Austria,6/14/21,B.1.221,0,0,398
Austria,6/14/21,B.1.258,0,0,398
Austria,6/14/21,B.1.367,0,0,398
Austria,6/14/21,B.1.620,0,0,398
Austria,6/14/21,Beta,4,1.01,398
Austria,6/14/21,Delta,171,42.96,398
Austria,6/14/21,Epsilon,0,0,398
Austria,6/14/21,Eta,0,0,398
Austria,6/14/21,Gamma,10,2.51,398
Austria,6/14/21,Iota,0,0,398
Austria,6/14/21,Kappa,0,0,398
Austria,6/14/21,Lambda,0,0,398
Austria,6/14/21,Mu,1,0.25,398
Austria,6/14/21,Omicron,0,0,398
Austria,6/14/21,S:677H.Robin1,0,0,398
Austria,6/14/21,S:677P.Pelican,0,0,398
Austria,6/14/21,others,21,5.28,398
Austria,6/14/21,non_who,22,5.53,398
Austria,6/28/21,Alpha,289,38.53,750
Austria,6/28/21,B.1.1.277,0,0,750
Austria,6/28/21,B.1.1.302,0,0,750
Austria,6/28/21,B.1.1.519,0,0,750
Austria,6/28/21,B.1.160,0,0,750
Austria,6/28/21,B.1.177,0,0,750
Austria,6/28/21,B.1.221,0,0,750
Austria,6/28/21,B.1.258,0,0,750
Austria,6/28/21,B.1.367,0,0,750
Austria,6/28/21,B.1.620,0,0,750
Austria,6/28/21,Beta,1,0.13,750
Austria,6/28/21,Delta,443,59.07,750
Austria,6/28/21,Epsilon,0,0,750
Austria,6/28/21,Eta,0,0,750
Austria,6/28/21,Gamma,2,0.27,750
Austria,6/28/21,Iota,0,0,750
Austria,6/28/21,Kappa,0,0,750
Austria,6/28/21,Lambda,0,0,750
Austria,6/28/21,Mu,0,0,750
Austria,6/28/21,Omicron,0,0,750
Austria,6/28/21,S:677H.Robin1,0,0,750
Austria,6/28/21,S:677P.Pelican,0,0,750
Austria,6/28/21,others,15,2,750
Austria,6/28/21,non_who,15,2,750
Austria,7/12/21,Alpha,55,10.89,505
Austria,7/12/21,B.1.1.277,0,0,505
Austria,7/12/21,B.1.1.302,0,0,505
Austria,7/12/21,B.1.1.519,0,0,505
Austria,7/12/21,B.1.160,0,0,505
Austria,7/12/21,B.1.177,1,0.2,505
Austria,7/12/21,B.1.221,0,0,505
Austria,7/12/21,B.1.258,0,0,505
Austria,7/12/21,B.1.367,0,0,505
Austria,7/12/21,B.1.620,0,0,505
Austria,7/12/21,Beta,0,0,505
Austria,7/12/21,Delta,446,88.32,505
Austria,7/12/21,Epsilon,0,0,505
Austria,7/12/21,Eta,1,0.2,505
Austria,7/12/21,Gamma,1,0.2,505
Austria,7/12/21,Iota,0,0,505
Austria,7/12/21,Kappa,0,0,505
Austria,7/12/21,Lambda,0,0,505
Austria,7/12/21,Mu,0,0,505
Austria,7/12/21,Omicron,0,0,505
Austria,7/12/21,S:677H.Robin1,0,0,505
Austria,7/12/21,S:677P.Pelican,0,0,505
Austria,7/12/21,others,1,0.19,505
Austria,7/12/21,non_who,2,0.39,505
Austria,7/26/21,Alpha,8,1.04,771
Austria,7/26/21,B.1.1.277,0,0,771
Austria,7/26/21,B.1.1.302,0,0,771
Austria,7/26/21,B.1.1.519,0,0,771
Austria,7/26/21,B.1.160,0,0,771
Austria,7/26/21,B.1.177,0,0,771
Austria,7/26/21,B.1.221,0,0,771
Austria,7/26/21,B.1.258,0,0,771
Austria,7/26/21,B.1.367,0,0,771
Austria,7/26/21,B.1.620,0,0,771
Austria,7/26/21,Beta,0,0,771
Austria,7/26/21,Delta,763,98.96,771
Austria,7/26/21,Epsilon,0,0,771
Austria,7/26/21,Eta,0,0,771
Austria,7/26/21,Gamma,0,0,771
Austria,7/26/21,Iota,0,0,771
Austria,7/26/21,Kappa,0,0,771
Austria,7/26/21,Lambda,0,0,771
Austria,7/26/21,Mu,0,0,771
Austria,7/26/21,Omicron,0,0,771
Austria,7/26/21,S:677H.Robin1,0,0,771
Austria,7/26/21,S:677P.Pelican,0,0,771
Austria,7/26/21,others,0,0,771
Austria,7/26/21,non_who,0,0,771
Austria,8/9/21,Alpha,3,0.48,623
Austria,8/9/21,B.1.1.277,0,0,623
Austria,8/9/21,B.1.1.302,0,0,623
Austria,8/9/21,B.1.1.519,0,0,623
Austria,8/9/21,B.1.160,0,0,623
Austria,8/9/21,B.1.177,0,0,623
Austria,8/9/21,B.1.221,0,0,623
Austria,8/9/21,B.1.258,0,0,623
Austria,8/9/21,B.1.367,0,0,623
Austria,8/9/21,B.1.620,0,0,623
Austria,8/9/21,Beta,1,0.16,623
Austria,8/9/21,Delta,616,98.88,623
Austria,8/9/21,Epsilon,0,0,623
Austria,8/9/21,Eta,0,0,623
Austria,8/9/21,Gamma,2,0.32,623
Austria,8/9/21,Iota,0,0,623
Austria,8/9/21,Kappa,1,0.16,623
Austria,8/9/21,Lambda,0,0,623
Austria,8/9/21,Mu,0,0,623
Austria,8/9/21,Omicron,0,0,623
Austria,8/9/21,S:677H.Robin1,0,0,623
Austria,8/9/21,S:677P.Pelican,0,0,623
Austria,8/9/21,others,0,0,623
Austria,8/9/21,non_who,0,0,623
Austria,8/23/21,Alpha,0,0,623
Austria,8/23/21,B.1.1.277,0,0,623
Austria,8/23/21,B.1.1.302,0,0,623
Austria,8/23/21,B.1.1.519,0,0,623
Austria,8/23/21,B.1.160,0,0,623
Austria,8/23/21,B.1.177,1,0.16,623
Austria,8/23/21,B.1.221,0,0,623
Austria,8/23/21,B.1.258,0,0,623
Austria,8/23/21,B.1.367,0,0,623
Austria,8/23/21,B.1.620,0,0,623
Austria,8/23/21,Beta,0,0,623
Austria,8/23/21,Delta,621,99.68,623
Austria,8/23/21,Epsilon,0,0,623
Austria,8/23/21,Eta,0,0,623
Austria,8/23/21,Gamma,0,0,623
Austria,8/23/21,Iota,0,0,623
Austria,8/23/21,Kappa,0,0,623
Austria,8/23/21,Lambda,0,0,623
Austria,8/23/21,Mu,0,0,623
Austria,8/23/21,Omicron,0,0,623
Austria,8/23/21,S:677H.Robin1,0,0,623
Austria,8/23/21,S:677P.Pelican,0,0,623
Austria,8/23/21,others,1,0.16,623
Austria,8/23/21,non_who,2,0.32,623
Austria,9/6/21,Alpha,0,0,585
Austria,9/6/21,B.1.1.277,0,0,585
Austria,9/6/21,B.1.1.302,0,0,585
Austria,9/6/21,B.1.1.519,0,0,585
Austria,9/6/21,B.1.160,0,0,585
Austria,9/6/21,B.1.177,0,0,585
Austria,9/6/21,B.1.221,0,0,585
Austria,9/6/21,B.1.258,0,0,585
Austria,9/6/21,B.1.367,0,0,585
Austria,9/6/21,B.1.620,0,0,585
Austria,9/6/21,Beta,1,0.17,585
Austria,9/6/21,Delta,583,99.66,585
Austria,9/6/21,Epsilon,0,0,585
Austria,9/6/21,Eta,0,0,585
Austria,9/6/21,Gamma,1,0.17,585
Austria,9/6/21,Iota,0,0,585
Austria,9/6/21,Kappa,0,0,585
Austria,9/6/21,Lambda,0,0,585
Austria,9/6/21,Mu,0,0,585
Austria,9/6/21,Omicron,0,0,585
Austria,9/6/21,S:677H.Robin1,0,0,585
Austria,9/6/21,S:677P.Pelican,0,0,585
Austria,9/6/21,others,0,0,585
Austria,9/6/21,non_who,0,0,585
Austria,9/20/21,Alpha,0,0,513
Austria,9/20/21,B.1.1.277,0,0,513
Austria,9/20/21,B.1.1.302,0,0,513
Austria,9/20/21,B.1.1.519,0,0,513
Austria,9/20/21,B.1.160,0,0,513
Austria,9/20/21,B.1.177,0,0,513
Austria,9/20/21,B.1.221,0,0,513
Austria,9/20/21,B.1.258,0,0,513
Austria,9/20/21,B.1.367,0,0,513
Austria,9/20/21,B.1.620,0,0,513
Austria,9/20/21,Beta,0,0,513
Austria,9/20/21,Delta,513,100,513
Austria,9/20/21,Epsilon,0,0,513
Austria,9/20/21,Eta,0,0,513
Austria,9/20/21,Gamma,0,0,513
Austria,9/20/21,Iota,0,0,513
Austria,9/20/21,Kappa,0,0,513
Austria,9/20/21,Lambda,0,0,513
Austria,9/20/21,Mu,0,0,513
Austria,9/20/21,Omicron,0,0,513
Austria,9/20/21,S:677H.Robin1,0,0,513
Austria,9/20/21,S:677P.Pelican,0,0,513
Austria,9/20/21,others,0,0,513
Austria,9/20/21,non_who,0,0,513
Austria,10/4/21,Alpha,0,0,444
Austria,10/4/21,B.1.1.277,0,0,444
Austria,10/4/21,B.1.1.302,0,0,444
Austria,10/4/21,B.1.1.519,0,0,444
Austria,10/4/21,B.1.160,0,0,444
Austria,10/4/21,B.1.177,0,0,444
Austria,10/4/21,B.1.221,0,0,444
Austria,10/4/21,B.1.258,0,0,444
Austria,10/4/21,B.1.367,0,0,444
Austria,10/4/21,B.1.620,0,0,444
Austria,10/4/21,Beta,0,0,444
Austria,10/4/21,Delta,444,100,444
Austria,10/4/21,Epsilon,0,0,444
Austria,10/4/21,Eta,0,0,444
Austria,10/4/21,Gamma,0,0,444
Austria,10/4/21,Iota,0,0,444
Austria,10/4/21,Kappa,0,0,444
Austria,10/4/21,Lambda,0,0,444
Austria,10/4/21,Mu,0,0,444
Austria,10/4/21,Omicron,0,0,444
Austria,10/4/21,S:677H.Robin1,0,0,444
Austria,10/4/21,S:677P.Pelican,0,0,444
Austria,10/4/21,others,0,0,444
Austria,10/4/21,non_who,0,0,444
Austria,10/18/21,Alpha,0,0,437
Austria,10/18/21,B.1.1.277,0,0,437
Austria,10/18/21,B.1.1.302,0,0,437
Austria,10/18/21,B.1.1.519,0,0,437
Austria,10/18/21,B.1.160,0,0,437
Austria,10/18/21,B.1.177,0,0,437
Austria,10/18/21,B.1.221,0,0,437
Austria,10/18/21,B.1.258,0,0,437
Austria,10/18/21,B.1.367,0,0,437
Austria,10/18/21,B.1.620,0,0,437
Austria,10/18/21,Beta,0,0,437
Austria,10/18/21,Delta,437,100,437
Austria,10/18/21,Epsilon,0,0,437
Austria,10/18/21,Eta,0,0,437
Austria,10/18/21,Gamma,0,0,437
Austria,10/18/21,Iota,0,0,437
Austria,10/18/21,Kappa,0,0,437
Austria,10/18/21,Lambda,0,0,437
Austria,10/18/21,Mu,0,0,437
Austria,10/18/21,Omicron,0,0,437
Austria,10/18/21,S:677H.Robin1,0,0,437
Austria,10/18/21,S:677P.Pelican,0,0,437
Austria,10/18/21,others,0,0,437
Austria,10/18/21,non_who,0,0,437
Austria,11/1/21,Alpha,0,0,634
Austria,11/1/21,B.1.1.277,0,0,634
Austria,11/1/21,B.1.1.302,0,0,634
Austria,11/1/21,B.1.1.519,0,0,634
Austria,11/1/21,B.1.160,0,0,634
Austria,11/1/21,B.1.177,0,0,634
Austria,11/1/21,B.1.221,0,0,634
Austria,11/1/21,B.1.258,0,0,634
Austria,11/1/21,B.1.367,0,0,634
Austria,11/1/21,B.1.620,0,0,634
Austria,11/1/21,Beta,0,0,634
Austria,11/1/21,Delta,634,100,634
Austria,11/1/21,Epsilon,0,0,634
Austria,11/1/21,Eta,0,0,634
Austria,11/1/21,Gamma,0,0,634
Austria,11/1/21,Iota,0,0,634
Austria,11/1/21,Kappa,0,0,634
Austria,11/1/21,Lambda,0,0,634
Austria,11/1/21,Mu,0,0,634
Austria,11/1/21,Omicron,0,0,634
Austria,11/1/21,S:677H.Robin1,0,0,634
Austria,11/1/21,S:677P.Pelican,0,0,634
Austria,11/1/21,others,0,0,634
Austria,11/1/21,non_who,0,0,634
Austria,11/15/21,Alpha,0,0,561
Austria,11/15/21,B.1.1.277,0,0,561
Austria,11/15/21,B.1.1.302,0,0,561
Austria,11/15/21,B.1.1.519,0,0,561
Austria,11/15/21,B.1.160,0,0,561
Austria,11/15/21,B.1.177,0,0,561
Austria,11/15/21,B.1.221,0,0,561
Austria,11/15/21,B.1.258,0,0,561
Austria,11/15/21,B.1.367,0,0,561
